24:d3:f2:a7:b3:cd,b4:74:9f:ba:83:34,b0:89:00:74:7c:84,9c:d6:43:cb:23:c0,30:99:35:90:32:9f,44:fb:5a:d2:d0:61,d8:0d:17:db:be:92,10:10:81:ad:c4:92,f4:e3:fb:90:3a:a8,indoor,roomNum
-100,-100,-80,-63,-100,-86,-88,-100,-43,0,0
-100,-100,-67,-74,-100,-100,-83,-80,-52,0,0
-100,-100,-70,-59,-87,-100,-81,-82,-77,0,0
-100,-79,-71,-64,-100,-100,-73,-100,-79,0,0
-100,-84,-76,-59,-100,-100,-73,-100,-74,0,0
-100,-80,-74,-59,-100,-85,-73,-100,-72,0,0
-100,-100,-77,-60,-100,-100,-74,-100,-74,0,0
-100,-81,-78,-60,-100,-84,-74,-100,-75,0,0
-100,-81,-79,-59,-100,-80,-74,-100,-80,0,0
-100,-80,-80,-60,-100,-100,-73,-100,-74,0,0
-100,-82,-78,-76,-100,-100,-74,-100,-75,0,0
-100,-100,-74,-59,-100,-83,-74,-100,-75,0,0
-100,-82,-70,-65,-100,-82,-100,-100,-100,0,0
-100,-81,-71,-60,-100,-82,-74,-92,-85,0,0
-100,-80,-72,-59,-100,-100,-73,-100,-75,0,0
-100,-81,-70,-61,-100,-89,-72,-100,-77,0,0
-100,-100,-86,-62,-100,-68,-83,-100,-59,0,0
-100,-100,-77,-69,-100,-88,-74,-100,-57,0,0
-100,-100,-77,-69,-100,-85,-79,-100,-57,0,0
-100,-100,-59,-58,-100,-81,-71,-100,-76,0,0
-100,-78,-69,-65,-74,-76,-71,-73,-74,0,0
-100,-78,-57,-59,-72,-80,-74,-85,-69,0,0
-100,-100,-66,-64,-78,-81,-64,-83,-77,0,0
-100,-73,-62,-46,-73,-79,-72,-100,-70,0,0
-100,-100,-63,-52,-79,-75,-75,-83,-55,0,0
-100,-100,-76,-57,-100,-86,-78,-80,-43,0,0
-100,-100,-61,-58,-86,-62,-73,-100,-57,0,0
-100,-100,-73,-68,-100,-78,-92,-100,-42,0,0
-100,-100,-68,-100,-100,-81,-100,-77,-54,0,0
-100,-100,-71,-56,-100,-77,-70,-77,-41,0,0
-100,-100,-76,-100,-100,-74,-100,-100,-43,0,0
-100,-100,-100,-66,-100,-100,-70,-100,-52,0,0
-100,-100,-80,-59,-100,-74,-85,-100,-50,0,0
-100,-100,-75,-100,-100,-100,-83,-100,-68,0,0
-100,-100,-74,-59,-100,-100,-77,-100,-67,0,0
-100,-100,-78,-100,-100,-86,-77,-100,-48,0,0
-100,-100,-70,-60,-100,-100,-78,-79,-49,0,0
-100,-100,-72,-61,-100,-76,-100,-88,-50,0,0
-100,-100,-73,-64,-100,-100,-100,-100,-45,0,0
-100,-100,-71,-63,-100,-100,-75,-100,-31,0,0
-100,-100,-79,-71,-100,-74,-100,-100,-44,0,0
-100,-100,-78,-67,-100,-81,-79,-100,-40,0,0
-100,-100,-71,-63,-100,-100,-100,-82,-60,0,0
-100,-100,-72,-50,-79,-100,-50,-69,-91,0,0
-100,-100,-73,-57,-81,-100,-55,-68,-82,0,0
-84,-100,-69,-49,-100,-82,-52,-63,-68,0,0
-100,-100,-60,-53,-100,-100,-77,-75,-57,0,0
-100,-75,-60,-59,-79,-100,-100,-79,-68,0,0
-100,-73,-56,-54,-74,-100,-80,-100,-75,0,0
-100,-100,-70,-68,-100,-72,-73,-85,-63,0,0
-100,-93,-74,-71,-100,-81,-87,-100,-80,0,0
-100,-100,-74,-73,-100,-88,-100,-100,-70,0,0
-100,-100,-74,-73,-100,-87,-100,-100,-73,0,0
-100,-100,-74,-71,-100,-82,-100,-100,-67,0,0
-100,-100,-74,-69,-100,-84,-84,-100,-71,0,0
-100,-85,-59,-100,-100,-79,-72,-100,-57,0,0
-100,-75,-65,-56,-75,-100,-74,-77,-74,0,0
-100,-100,-79,-66,-100,-100,-100,-100,-49,0,0
-100,-100,-80,-100,-100,-77,-81,-100,-43,0,0
-100,-100,-70,-62,-100,-100,-76,-100,-53,0,0
-100,-100,-67,-62,-100,-78,-73,-78,-39,0,0
-100,-100,-71,-100,-100,-75,-100,-100,-46,0,0
-100,-100,-71,-73,-100,-76,-100,-83,-43,0,0
-100,-100,-65,-64,-100,-100,-72,-83,-65,0,0
-100,-100,-67,-100,-100,-88,-79,-75,-50,0,0
-100,-100,-72,-100,-100,-74,-100,-100,-42,0,0
-100,-100,-70,-60,-100,-73,-80,-100,-46,0,0
-100,-100,-71,-67,-100,-100,-100,-100,-44,0,0
-100,-100,-81,-62,-91,-100,-78,-100,-41,0,0
-100,-100,-68,-58,-100,-71,-87,-81,-45,0,0
-100,-100,-100,-68,-100,-100,-84,-100,-48,0,0
-100,-100,-73,-69,-94,-100,-100,-100,-57,0,0
-100,-100,-74,-68,-100,-100,-83,-100,-44,0,0
-100,-100,-75,-68,-100,-100,-93,-100,-47,0,0
-100,-100,-71,-68,-100,-77,-100,-100,-62,0,0
-100,-100,-75,-66,-100,-100,-86,-100,-52,0,0
-100,-100,-77,-68,-100,-73,-86,-100,-51,0,0
-100,-93,-74,-66,-100,-77,-88,-100,-51,0,0
-100,-100,-80,-67,-100,-100,-93,-100,-51,0,0
-100,-100,-72,-65,-100,-100,-100,-100,-50,0,0
-100,-100,-74,-66,-100,-75,-88,-100,-50,0,0
-100,-100,-78,-67,-92,-76,-82,-100,-50,0,0
-100,-100,-74,-70,-100,-77,-86,-100,-49,0,0
-100,-100,-82,-74,-89,-80,-88,-100,-49,0,0
-100,-100,-77,-67,-91,-87,-87,-100,-50,0,0
-100,-100,-73,-72,-100,-74,-85,-100,-50,0,0
-100,-100,-75,-67,-100,-100,-84,-100,-50,0,0
-100,-100,-72,-70,-90,-77,-87,-100,-48,0,0
-94,-100,-82,-72,-100,-100,-87,-100,-48,0,0
-100,-100,-100,-68,-100,-79,-100,-100,-51,0,0
-100,-100,-83,-67,-100,-78,-82,-100,-50,0,0
-100,-100,-76,-67,-100,-78,-92,-100,-52,0,0
-100,-100,-82,-64,-100,-100,-100,-100,-54,0,0
-100,-100,-75,-70,-91,-81,-87,-90,-49,0,0
-100,-100,-100,-100,-100,-81,-84,-100,-52,0,0
-100,-100,-77,-67,-100,-81,-85,-100,-63,0,0
-100,-100,-78,-66,-100,-81,-86,-100,-52,0,0
-100,-87,-100,-65,-100,-100,-83,-100,-52,0,0
-100,-100,-75,-66,-100,-80,-100,-100,-52,0,0
-100,-100,-80,-71,-100,-100,-90,-100,-51,0,0
-100,-100,-74,-67,-100,-80,-85,-100,-52,0,0
-100,-100,-80,-88,-100,-100,-89,-100,-51,0,0
-100,-100,-79,-79,-100,-81,-84,-100,-55,0,0
-100,-100,-76,-70,-100,-80,-84,-100,-58,0,0
-100,-100,-100,-100,-100,-100,-100,-100,-56,0,0
-100,-100,-75,-77,-100,-82,-83,-100,-57,0,0
-100,-100,-74,-72,-100,-83,-100,-100,-55,0,0
-100,-100,-100,-75,-100,-80,-85,-100,-55,0,0
-100,-100,-74,-73,-100,-93,-100,-100,-55,0,0
-100,-100,-77,-86,-100,-81,-86,-100,-56,0,0
-100,-100,-74,-100,-100,-80,-90,-100,-55,0,0
-100,-100,-100,-70,-100,-100,-88,-100,-56,0,0
-100,-100,-81,-78,-100,-100,-86,-93,-51,0,0
-100,-100,-72,-60,-100,-75,-91,-100,-48,0,0
-100,-100,-72,-58,-100,-78,-100,-100,-47,0,0
-100,-100,-72,-60,-100,-77,-100,-100,-48,0,0
-100,-100,-73,-58,-100,-78,-100,-100,-47,0,0
-100,-100,-83,-77,-100,-100,-100,-100,-57,0,0
-100,-100,-78,-70,-100,-100,-88,-100,-70,0,0
-100,-100,-76,-70,-100,-100,-86,-100,-71,0,0
-100,-100,-100,-81,-100,-100,-100,-100,-70,0,0
-100,-100,-78,-70,-100,-100,-86,-100,-70,0,0
-100,-100,-81,-71,-100,-83,-90,-100,-69,0,0
-100,-100,-77,-70,-100,-84,-87,-100,-77,0,0
-100,-100,-80,-72,-100,-100,-89,-100,-70,0,0
-100,-100,-84,-82,-100,-100,-89,-100,-73,0,0
-100,-100,-100,-71,-100,-100,-86,-100,-70,0,0
-100,-100,-78,-72,-100,-100,-100,-100,-69,0,0
-100,-100,-72,-70,-100,-90,-79,-100,-50,0,0
-100,-100,-77,-69,-100,-100,-85,-100,-50,0,0
-100,-93,-83,-79,-100,-100,-100,-91,-59,0,0
-100,-100,-84,-66,-100,-100,-86,-100,-68,0,0
-100,-100,-84,-83,-100,-87,-89,-100,-69,0,0
-100,-100,-84,-71,-100,-84,-84,-100,-69,0,0
-100,-100,-85,-70,-100,-100,-86,-100,-62,0,0
-100,-100,-100,-100,-100,-84,-86,-94,-65,0,0
-100,-95,-85,-74,-100,-84,-87,-100,-74,0,0
-100,-100,-81,-70,-100,-86,-100,-100,-63,0,0
-100,-100,-74,-67,-100,-83,-100,-100,-65,0,0
-100,-100,-91,-75,-100,-83,-91,-100,-52,0,0
-100,-100,-85,-69,-100,-87,-86,-100,-55,0,0
-100,-100,-71,-100,-100,-100,-86,-100,-52,0,0
-100,-100,-71,-71,-100,-100,-77,-100,-58,0,0
-100,-100,-78,-63,-100,-100,-79,-68,-80,0,0
-100,-78,-77,-63,-87,-100,-76,-69,-81,0,0
-100,-100,-100,-62,-87,-100,-72,-71,-84,0,0
-100,-100,-77,-63,-86,-100,-78,-69,-80,0,0
-100,-100,-78,-62,-85,-100,-76,-69,-80,0,0
-100,-81,-78,-56,-87,-100,-77,-69,-80,0,0
-100,-81,-77,-61,-83,-100,-84,-69,-80,0,0
-100,-80,-78,-62,-88,-85,-82,-70,-100,0,0
-100,-100,-76,-62,-87,-100,-73,-100,-81,0,0
-100,-79,-78,-65,-86,-87,-75,-71,-82,0,0
-100,-81,-78,-65,-87,-100,-74,-72,-81,0,0
-100,-78,-77,-65,-86,-87,-75,-72,-80,0,0
-100,-81,-77,-65,-100,-85,-73,-100,-77,0,0
-100,-83,-78,-64,-86,-100,-78,-100,-85,0,0
-100,-80,-100,-62,-86,-100,-76,-73,-81,0,0
-100,-82,-78,-81,-88,-88,-77,-74,-83,0,0
-100,-86,-78,-64,-88,-86,-76,-74,-82,0,0
-100,-81,-78,-75,-100,-100,-75,-74,-77,0,0
-100,-80,-77,-62,-87,-100,-76,-100,-78,0,0
-100,-81,-78,-73,-84,-100,-79,-74,-80,0,0
-100,-64,-70,-47,-67,-78,-77,-100,-66,0,0
-100,-81,-72,-48,-100,-100,-100,-100,-64,0,0
-100,-77,-71,-48,-84,-100,-77,-100,-66,0,0
-100,-82,-71,-45,-100,-100,-79,-79,-63,0,0
-100,-100,-72,-49,-83,-100,-100,-100,-61,0,0
-100,-100,-78,-69,-100,-80,-81,-100,-42,0,0
-100,-100,-73,-73,-100,-77,-100,-100,-54,0,0
-100,-100,-72,-66,-95,-82,-78,-100,-44,0,0
-100,-100,-63,-100,-100,-70,-100,-100,-45,0,0
-100,-100,-73,-65,-89,-69,-77,-100,-43,0,0
-100,-100,-67,-100,-94,-75,-78,-100,-39,0,0
-100,-100,-70,-100,-100,-83,-100,-100,-37,0,0
-100,-100,-50,-60,-86,-62,-79,-100,-59,0,0
-100,-100,-68,-58,-88,-81,-77,-91,-50,0,0
-100,-100,-69,-73,-92,-100,-80,-100,-54,0,0
-100,-100,-70,-100,-100,-100,-100,-100,-50,0,0
-100,-100,-71,-69,-100,-79,-100,-100,-35,0,0
-100,-100,-75,-75,-100,-100,-87,-100,-29,0,0
-100,-100,-70,-100,-94,-77,-70,-82,-53,0,0
-100,-100,-69,-59,-80,-83,-74,-100,-71,0,0
-100,-83,-52,-53,-82,-76,-80,-89,-65,0,0
-100,-100,-55,-62,-82,-67,-75,-100,-73,0,0
-100,-100,-70,-53,-85,-85,-76,-100,-66,0,0
-100,-100,-61,-48,-80,-75,-91,-82,-61,0,0
-100,-100,-54,-53,-74,-80,-81,-100,-65,0,0
-100,-100,-66,-47,-73,-100,-74,-90,-67,0,0
-100,-100,-63,-64,-88,-76,-87,-100,-56,0,0
-100,-100,-82,-73,-91,-100,-93,-100,-57,0,0
-100,-100,-81,-69,-100,-100,-100,-100,-57,0,0
-100,-100,-85,-64,-100,-100,-92,-100,-58,0,0
-100,-100,-82,-74,-91,-100,-100,-100,-65,0,0
-100,-100,-82,-69,-92,-100,-89,-100,-66,0,0
-100,-100,-100,-73,-100,-86,-100,-100,-61,0,0
-100,-100,-82,-70,-100,-86,-100,-100,-67,0,0
-100,-100,-100,-74,-100,-100,-100,-100,-57,0,0
-100,-100,-63,-54,-90,-75,-68,-72,-73,0,0
-100,-84,-63,-74,-86,-100,-69,-100,-74,0,0
-100,-100,-67,-67,-80,-100,-69,-81,-72,0,0
-100,-100,-63,-67,-83,-100,-70,-81,-72,0,0
-100,-83,-63,-64,-80,-100,-70,-83,-73,0,0
-100,-88,-65,-67,-87,-100,-65,-80,-75,0,0
-100,-100,-63,-100,-82,-92,-70,-82,-73,0,0
-100,-100,-71,-58,-85,-100,-68,-100,-79,0,0
-100,-100,-63,-70,-79,-100,-65,-83,-74,0,0
-100,-100,-66,-68,-77,-100,-69,-81,-74,0,0
-100,-100,-64,-68,-79,-100,-69,-82,-73,0,0
-100,-78,-64,-45,-70,-87,-69,-84,-78,0,0
-100,-100,-59,-74,-100,-70,-80,-100,-66,0,0
-100,-100,-59,-79,-100,-72,-83,-100,-66,0,0
-100,-100,-59,-80,-100,-70,-77,-100,-66,0,0
-100,-100,-59,-80,-100,-69,-80,-100,-65,0,0
-100,-100,-58,-76,-100,-70,-100,-100,-65,0,0
-100,-100,-58,-74,-100,-69,-78,-100,-65,0,0
-100,-100,-59,-77,-100,-74,-82,-100,-66,0,0
-100,-100,-58,-74,-100,-70,-100,-100,-65,0,0
-100,-100,-58,-76,-100,-70,-82,-100,-66,0,0
-100,-100,-58,-100,-100,-70,-79,-100,-65,0,0
-100,-100,-59,-100,-100,-73,-86,-100,-65,0,0
-100,-100,-73,-59,-100,-68,-80,-100,-75,0,0
-100,-100,-73,-59,-100,-68,-80,-100,-76,0,0
-100,-100,-74,-60,-100,-69,-80,-100,-71,0,0
-100,-100,-75,-100,-100,-69,-80,-100,-75,0,0
-100,-91,-74,-60,-100,-66,-80,-100,-72,0,0
-100,-100,-74,-60,-100,-68,-79,-89,-75,0,0
-100,-92,-74,-59,-100,-68,-79,-88,-100,0,0
-100,-100,-74,-60,-100,-68,-100,-88,-100,0,0
-100,-100,-74,-60,-100,-70,-79,-88,-75,0,0
-100,-100,-73,-60,-100,-68,-80,-100,-75,0,0
-100,-100,-74,-60,-100,-70,-79,-100,-71,0,0
-100,-100,-74,-63,-100,-67,-79,-100,-75,0,0
-100,-100,-75,-60,-100,-68,-77,-100,-72,0,0
-100,-100,-75,-57,-100,-66,-79,-100,-74,0,0
-100,-100,-65,-65,-100,-66,-76,-84,-86,0,0
-100,-100,-63,-63,-100,-63,-86,-100,-74,0,0
-100,-100,-63,-62,-100,-62,-79,-100,-78,0,0
-100,-100,-63,-66,-100,-63,-80,-100,-75,0,0
-100,-100,-66,-62,-100,-62,-82,-100,-76,0,0
-100,-100,-63,-62,-100,-65,-82,-100,-77,0,0
-100,-100,-62,-62,-100,-63,-81,-100,-87,0,0
-100,-100,-62,-64,-100,-62,-80,-100,-77,0,0
-100,-100,-62,-64,-100,-62,-81,-100,-76,0,0
-100,-100,-63,-66,-100,-62,-84,-85,-76,0,0
-100,-100,-63,-75,-100,-63,-83,-83,-80,0,0
-100,-100,-62,-67,-100,-64,-81,-100,-77,0,0
-100,-100,-66,-52,-81,-83,-58,-76,-74,0,0
-100,-100,-58,-58,-79,-100,-65,-73,-100,0,0
-100,-100,-63,-70,-88,-100,-68,-81,-74,0,0
-100,-87,-73,-62,-86,-82,-100,-84,-58,0,0
-100,-100,-55,-58,-100,-68,-75,-83,-72,0,0
-100,-100,-77,-63,-100,-70,-74,-100,-64,0,0
-100,-100,-58,-66,-100,-69,-68,-100,-67,0,0
-100,-100,-54,-55,-88,-75,-76,-100,-65,0,0
-100,-100,-59,-57,-84,-70,-83,-100,-74,0,0
-100,-100,-81,-70,-100,-100,-87,-100,-55,0,0
-100,-100,-81,-70,-100,-90,-91,-100,-55,0,0
-100,-100,-80,-70,-100,-91,-90,-100,-55,0,0
-100,-100,-80,-72,-100,-90,-92,-100,-55,0,0
-100,-100,-79,-70,-100,-100,-87,-100,-55,0,0
-100,-100,-80,-71,-100,-100,-91,-100,-55,0,0
-100,-100,-79,-73,-100,-100,-100,-100,-55,0,0
-100,-100,-82,-82,-100,-100,-90,-100,-55,0,0
-100,-100,-80,-71,-100,-90,-100,-93,-54,0,0
-100,-100,-80,-72,-100,-90,-91,-100,-55,0,0
-100,-100,-80,-69,-100,-100,-100,-100,-55,0,0
-100,-100,-80,-73,-100,-100,-100,-100,-55,0,0
-100,-100,-80,-72,-100,-100,-100,-100,-55,0,0
-100,-100,-80,-72,-100,-100,-87,-100,-55,0,0
-100,-100,-81,-73,-100,-89,-88,-100,-55,0,0
-100,-100,-69,-56,-85,-100,-78,-89,-67,0,0
-100,-75,-69,-54,-80,-100,-100,-100,-63,0,0
-100,-100,-68,-47,-75,-81,-77,-100,-66,0,0
-100,-100,-67,-53,-100,-70,-81,-100,-65,0,0
-100,-100,-63,-65,-82,-82,-67,-100,-71,0,0
-100,-100,-70,-54,-75,-78,-72,-100,-78,0,0
-100,-100,-62,-34,-69,-75,-73,-100,-68,0,0
-100,-100,-59,-49,-78,-78,-100,-100,-70,0,0
-100,-83,-74,-56,-75,-100,-68,-100,-83,0,0
-100,-100,-59,-49,-100,-100,-84,-100,-68,0,0
-100,-100,-64,-59,-100,-100,-74,-100,-65,0,0
-100,-100,-66,-58,-100,-82,-77,-100,-65,0,0
-100,-100,-66,-58,-100,-84,-76,-100,-65,0,0
-100,-100,-64,-60,-83,-83,-76,-77,-65,0,0
-100,-100,-63,-59,-84,-84,-100,-80,-65,0,0
-100,-100,-64,-58,-100,-82,-82,-100,-65,0,0
-100,-100,-63,-76,-100,-82,-76,-100,-65,0,0
-100,-100,-63,-60,-84,-85,-75,-100,-64,0,0
-100,-100,-64,-59,-83,-83,-81,-100,-67,0,0
-100,-85,-64,-62,-83,-82,-79,-100,-65,0,0
-100,-100,-62,-63,-83,-100,-79,-100,-67,0,0
-100,-100,-64,-82,-100,-84,-79,-100,-65,0,0
-100,-100,-64,-100,-83,-86,-83,-100,-65,0,0
-100,-100,-63,-76,-84,-86,-76,-80,-65,0,0
-100,-100,-64,-59,-100,-83,-78,-100,-65,0,0
-100,-100,-64,-75,-84,-87,-91,-78,-65,0,0
-100,-100,-64,-59,-91,-81,-79,-78,-65,0,0
-100,-100,-64,-61,-85,-83,-77,-100,-65,0,0
-100,-100,-64,-58,-100,-100,-74,-100,-65,0,0
-100,-100,-64,-59,-84,-83,-84,-75,-65,0,0
-100,-100,-64,-58,-100,-100,-78,-100,-65,0,0
-100,-100,-64,-59,-82,-86,-81,-100,-65,0,0
-100,-100,-64,-58,-84,-100,-80,-100,-65,0,0
-100,-100,-63,-60,-84,-83,-82,-100,-66,0,0
-100,-100,-64,-68,-100,-100,-83,-100,-65,0,0
-100,-100,-64,-60,-84,-100,-77,-100,-65,0,0
-100,-100,-64,-76,-85,-100,-100,-100,-66,0,0
-100,-100,-64,-74,-100,-100,-80,-79,-65,0,0
-100,-100,-52,-67,-84,-68,-88,-100,-62,0,0
-100,-100,-65,-67,-100,-69,-76,-93,-65,0,0
-100,-100,-66,-69,-83,-68,-75,-100,-65,0,0
-100,-100,-66,-70,-100,-70,-71,-86,-65,0,0
-100,-100,-66,-58,-88,-70,-100,-86,-64,0,0
-100,-100,-64,-62,-100,-56,-100,-80,-58,0,0
-100,-100,-69,-58,-100,-89,-100,-100,-66,0,0
-100,-100,-72,-63,-100,-100,-100,-91,-71,0,0
-100,-100,-69,-58,-100,-100,-89,-100,-65,0,0
-100,-100,-69,-58,-100,-100,-100,-100,-65,0,0
-100,-100,-69,-58,-100,-89,-100,-100,-66,0,0
-100,-100,-69,-59,-100,-100,-100,-100,-66,0,0
-100,-100,-70,-59,-100,-100,-100,-100,-66,0,0
-100,-100,-69,-59,-100,-100,-100,-100,-65,0,0
-100,-100,-70,-63,-100,-100,-100,-100,-66,0,0
-100,-100,-69,-59,-100,-88,-90,-100,-66,0,0
-100,-100,-70,-58,-100,-100,-100,-100,-66,0,0
-100,-100,-69,-63,-100,-89,-88,-100,-66,0,0
-100,-100,-68,-59,-100,-90,-100,-100,-66,0,0
-100,-100,-69,-59,-100,-90,-100,-100,-66,0,0
-100,-100,-69,-59,-100,-87,-100,-100,-65,0,0
-100,-100,-69,-59,-100,-100,-91,-100,-72,0,0
-100,-91,-69,-59,-100,-87,-100,-100,-66,0,0
-100,-100,-69,-59,-100,-100,-100,-100,-66,0,0
-100,-100,-70,-57,-100,-100,-100,-93,-81,0,0
-100,-100,-69,-58,-100,-88,-100,-100,-65,0,0
-100,-100,-69,-57,-100,-100,-100,-94,-65,0,0
-100,-100,-69,-58,-100,-100,-100,-94,-65,0,0
-100,-100,-69,-58,-100,-100,-100,-100,-66,0,0
-100,-100,-69,-56,-100,-100,-91,-100,-66,0,0
-100,-100,-69,-58,-100,-100,-100,-100,-75,0,0
-100,-91,-69,-58,-100,-100,-95,-100,-65,0,0
-100,-100,-69,-58,-100,-90,-100,-100,-65,0,0
-100,-100,-69,-56,-100,-100,-94,-100,-66,0,0
-100,-100,-61,-68,-100,-74,-86,-100,-66,0,0
-100,-100,-61,-74,-100,-83,-100,-100,-81,0,0
-100,-100,-62,-100,-100,-72,-89,-100,-80,0,0
-100,-100,-61,-78,-100,-73,-88,-100,-83,0,0
-100,-100,-61,-76,-100,-71,-87,-100,-81,0,0
-100,-100,-61,-75,-100,-72,-100,-100,-80,0,0
-100,-100,-61,-76,-100,-71,-87,-100,-80,0,0
-100,-100,-61,-75,-100,-71,-87,-100,-81,0,0
-100,-100,-61,-74,-100,-100,-100,-100,-80,0,0
-100,-100,-61,-76,-100,-75,-100,-100,-81,0,0
-100,-100,-61,-76,-100,-72,-100,-100,-79,0,0
-100,-100,-63,-74,-100,-71,-100,-100,-81,0,0
-100,-100,-61,-75,-100,-72,-89,-100,-81,0,0
-100,-100,-61,-75,-100,-73,-88,-100,-83,0,0
-100,-100,-61,-76,-100,-75,-86,-100,-81,0,0
-100,-100,-61,-76,-100,-72,-85,-100,-84,0,0
-100,-100,-61,-100,-100,-72,-85,-100,-84,0,0
-100,-100,-60,-76,-100,-72,-86,-100,-79,0,0
-100,-100,-60,-70,-100,-72,-100,-100,-78,0,0
-100,-100,-60,-100,-100,-72,-92,-100,-79,0,0
-100,-100,-65,-65,-100,-79,-100,-100,-100,0,0
-100,-100,-65,-65,-88,-100,-79,-85,-77,0,0
-100,-90,-65,-76,-87,-75,-82,-100,-77,0,0
-100,-100,-65,-63,-87,-75,-87,-100,-76,0,0
-100,-100,-65,-66,-100,-76,-100,-100,-77,0,0
-100,-100,-67,-65,-100,-75,-80,-100,-77,0,0
-100,-100,-65,-71,-100,-75,-82,-100,-78,0,0
-100,-100,-65,-61,-89,-75,-83,-100,-78,0,0
-100,-100,-65,-100,-100,-75,-81,-100,-77,0,0
-100,-100,-77,-66,-100,-100,-77,-100,-77,0,0
-100,-100,-65,-66,-100,-75,-87,-100,-77,0,0
-100,-100,-65,-65,-88,-75,-89,-85,-77,0,0
-100,-100,-65,-65,-100,-100,-73,-100,-78,0,0
-100,-100,-65,-77,-100,-75,-77,-100,-78,0,0
-100,-87,-65,-66,-100,-100,-79,-100,-78,0,0
-100,-89,-65,-66,-87,-79,-81,-100,-77,0,0
-100,-100,-65,-66,-87,-75,-81,-100,-77,0,0
-100,-81,-68,-56,-100,-66,-84,-100,-61,0,0
-100,-100,-69,-68,-100,-100,-85,-100,-64,0,0
-100,-100,-69,-56,-100,-67,-100,-100,-61,0,0
-100,-100,-69,-56,-100,-67,-100,-100,-64,0,0
-100,-100,-69,-55,-90,-67,-87,-100,-61,0,0
-100,-76,-69,-56,-100,-67,-87,-94,-64,0,0
-100,-100,-69,-56,-89,-68,-100,-100,-61,0,0
-100,-77,-69,-56,-100,-100,-85,-100,-61,0,0
-100,-100,-69,-56,-100,-100,-89,-100,-61,0,0
-100,-100,-70,-55,-100,-70,-100,-100,-64,0,0
-100,-100,-69,-56,-91,-71,-100,-100,-61,0,0
-100,-78,-69,-55,-89,-67,-100,-100,-61,0,0
-100,-100,-69,-56,-100,-67,-100,-87,-64,0,0
-100,-100,-69,-55,-91,-67,-86,-100,-64,0,0
-100,-100,-69,-55,-89,-66,-100,-100,-61,0,0
-100,-76,-69,-56,-100,-65,-100,-100,-61,0,0
-100,-82,-69,-56,-100,-71,-89,-100,-64,0,0
-100,-100,-69,-69,-100,-100,-86,-100,-61,0,0
-100,-100,-69,-55,-100,-66,-86,-100,-61,0,0
-100,-100,-69,-56,-100,-100,-87,-84,-61,0,0
-100,-100,-69,-56,-100,-67,-100,-100,-61,0,0
-100,-100,-70,-58,-100,-67,-100,-100,-61,0,0
-100,-100,-69,-59,-100,-62,-100,-100,-61,0,0
-100,-100,-69,-58,-100,-66,-87,-100,-61,0,0
-100,-100,-69,-56,-89,-66,-86,-87,-61,0,0
-100,-100,-69,-56,-100,-62,-100,-100,-61,0,0
-100,-77,-69,-57,-100,-67,-89,-100,-61,0,0
-100,-100,-69,-55,-89,-66,-100,-100,-64,0,0
-100,-87,-69,-55,-100,-64,-100,-100,-68,0,0
-100,-100,-69,-58,-91,-65,-83,-100,-63,0,0
-100,-100,-53,-49,-79,-76,-74,-100,-61,0,0
-100,-100,-53,-51,-100,-73,-73,-100,-61,0,0
-100,-100,-53,-65,-79,-72,-78,-83,-64,0,0
-100,-100,-53,-47,-78,-100,-79,-100,-61,0,0
-100,-88,-54,-49,-80,-76,-73,-89,-61,0,0
-100,-100,-54,-49,-80,-73,-72,-100,-63,0,0
-100,-100,-53,-52,-79,-100,-79,-100,-64,0,0
-100,-100,-54,-49,-80,-75,-72,-100,-61,0,0
-100,-100,-53,-48,-100,-77,-76,-82,-61,0,0
-100,-85,-53,-49,-80,-77,-80,-84,-61,0,0
-100,-100,-54,-48,-79,-75,-79,-82,-61,0,0
-100,-100,-55,-52,-79,-76,-79,-100,-61,0,0
-100,-88,-55,-48,-100,-76,-79,-100,-60,0,0
-100,-100,-55,-50,-80,-75,-80,-100,-60,0,0
-100,-91,-55,-48,-100,-76,-79,-87,-61,0,0
-100,-100,-54,-48,-79,-74,-78,-82,-60,0,0
-100,-100,-55,-68,-100,-93,-76,-100,-61,0,0
-100,-100,-55,-49,-100,-77,-76,-100,-61,0,0
-100,-100,-55,-48,-78,-79,-73,-100,-61,0,0
-100,-100,-55,-48,-79,-74,-74,-100,-60,0,0
-100,-100,-55,-48,-80,-77,-79,-100,-60,0,0
-100,-100,-54,-52,-100,-77,-74,-100,-63,0,0
-100,-100,-55,-52,-78,-78,-74,-100,-60,0,0
-100,-100,-55,-48,-79,-77,-74,-100,-61,0,0
-100,-100,-55,-52,-100,-77,-73,-100,-60,0,0
-100,-100,-65,-62,-100,-73,-100,-100,-62,0,0
-100,-100,-78,-62,-100,-73,-85,-100,-62,0,0
-100,-100,-65,-60,-100,-71,-82,-100,-64,0,0
-100,-100,-81,-62,-100,-69,-85,-100,-62,0,0
-100,-91,-65,-62,-100,-71,-85,-100,-62,0,0
-100,-100,-65,-62,-100,-74,-86,-100,-62,0,0
-100,-100,-65,-62,-100,-75,-100,-100,-62,0,0
-100,-100,-65,-62,-100,-73,-86,-100,-62,0,0
-100,-87,-67,-63,-100,-72,-100,-100,-62,0,0
-100,-100,-63,-63,-100,-74,-85,-100,-62,0,0
-100,-100,-65,-62,-100,-73,-83,-100,-62,0,0
